word1,word2,mean(remove_extreme_annotator),sub1,sub2,sub3,sub4,sub5,sub6,sub7,sub8,sub9,sub10,mean
報酬,ギャランティー,8.8,9,9,8,10,8,8,8,9,7,9,8.5
きっかけ,呼び水,8.8,8,10,8,10,8,5,7,7,8,6,7.7
内容,大筋,7.4,7,8,6,9,7,4,7,8,6,7,6.9
手法,すべ,8.2,7,10,8,9,7,5,8,8,8,6,7.6
経歴,身分,6.2,3,6,8,9,5,6,6,6,7,7,6.3
シリーズ,一連,6.8,7,2,9,9,7,6,6,7,8,5,6.6
ベース,骨組み,7.6,6,8,8,10,6,6,6,8,6,7,7.1
おおすじ,概要,8.8,8,10,8,10,8,7,7,9,8,7,8.2
弱点,ウィークポイント,9.4,9,10,10,10,8,10,9,10,9,9,9.4
真夏日,酷暑,8,8,10,8,9,5,9,7,3,7,9,7.5
基本的動向,基調,6.8,6,4,8,9,7,9,7,6,7,7,7.0
敷地内,神域,2.8,0,0,2,9,3,6,6,7,4,4,4.1
人民,群衆,7,5,5,7,10,8,8,7,9,8,7,7.4
手段,すべ,9,8,10,9,10,8,9,8,8,8,6,8.4
務め,業務,8,8,7,8,9,8,8,7,7,8,5,7.5
トップ,巨匠,5.4,0,7,7,8,5,9,6,9,4,3,5.8
傾向,基調,5.8,7,2,5,8,7,7,6,7,5,5,5.9
色彩,カラーリング,8,8,6,9,10,7,9,7,9,6,6,7.7
群衆,市井,4.2,0,1,7,9,4,6,3,6,6,6,4.8
原因,トリガー,7.4,7,7,9,9,5,7,7,7,6,2,6.6
服装,コスチューム,7.8,8,7,8,9,7,8,6,5,6,6,7.0
鬼門,悪点,6.2,6,6,7,8,4,7,2,6,4,6,5.6
はじめ,始め,10,10,10,10,10,10,10,10,10,10,10,10.0
ギャラ,給料,8.2,8,6,9,10,8,9,9,10,7,7,8.3
全容,概要,7.6,8,7,7,9,7,8,7,9,7,7,7.6
彩り,色調,8,8,7,9,10,6,9,6,9,7,7,7.8
衣服,ファッション,8.4,8,8,9,9,8,8,6,6,8,8,7.8
衣服,コスチューム,8.4,8,6,9,10,9,8,6,5,8,7,7.6
身元,正体,7.8,8,6,8,9,8,6,7,9,8,6,7.5
お金,報酬,6.2,6,4,5,10,6,8,6,3,8,7,6.3
状況,構え,4.2,0,0,6,9,6,6,4,4,3,6,4.4
身元,身許,8,9,4,9,10,8,7,7,6,10,8,7.8
流れ,一連,7,7,5,7,9,7,8,6,8,5,7,6.9
原因,発端,8.2,8,6,9,10,8,8,7,9,6,8,7.9
文献,文書,8.2,8,7,9,10,7,9,6,8,6,7,7.7
先頭,皮きり,7.6,8,4,9,10,7,8,7,9,8,7,7.7
弱み,弱点,8.8,8,8,10,10,8,9,9,8,9,7,8.6
職務,お仕事,7.8,8,7,9,9,6,8,7,8,9,9,8.0
知力,知性,7.6,7,9,8,9,5,9,6,8,9,7,7.7
洋服,ファッション,7.8,7,7,9,9,7,9,4,9,7,7,7.5
目覚め,お目覚め,9,8,9,10,10,8,9,10,10,10,10,9.4
おおすじ,大筋,10,10,10,10,10,10,10,10,10,10,10,10.0
手始め,皮切り,8,8,4,9,10,9,8,7,7,8,7,7.7
高級車,大型高級車,8.4,7,9,9,9,8,7,3,9,7,8,7.6
報酬,賃金,7.6,8,4,9,10,7,7,9,9,8,7,7.8
勤め,任務,8,8,7,8,9,8,7,7,8,9,7,7.8
寺内,構内,5.8,6,1,8,9,5,5,6,10,7,5,6.2
寺社内,本殿内,5.2,6,2,7,9,2,7,7,9,8,4,6.1
合言葉,キャッチフレーズ,6.2,6,0,8,9,8,9,8,8,8,3,6.7
ベース,メインカラー,6.4,6,6,8,7,5,8,7,9,3,2,6.1
要人,重役,8.4,7,8,9,9,9,7,7,9,8,6,7.9
人々,民,7.4,5,7,7,10,8,8,6,9,7,7,7.4
ひととおり,一連,8.4,6,10,8,9,9,8,6,8,8,7,7.9
先頭,頂点,3.6,6,2,5,1,4,9,6,5,6,4,4.8
読み物,文書,7.2,6,8,8,9,5,9,7,7,7,5,7.1
資料,文献,7.8,7,8,7,9,8,8,6,7,6,6,7.2
衣装,お召し物,8.6,8,9,8,10,8,8,7,6,7,6,7.7
引き金,レバー,7.4,5,8,8,9,7,5,7,8,8,7,7.2
始まり,筆頭,5.4,5,2,5,8,7,6,7,8,8,6,6.2
テーマ,議題,8.6,8,7,9,10,9,10,8,9,7,7,8.4
庶民,衆人,7.8,5,8,8,10,8,10,6,9,7,7,7.8
お金,賃金,6.4,6,6,5,10,5,10,6,3,7,7,6.5
文書,論文,6,4,4,6,9,7,10,6,7,8,7,6.8
格好,衣装,7.2,7,5,8,9,7,9,5,6,7,6,6.9
役目,役回り,8.2,7,8,8,10,8,9,7,9,8,7,8.1
基本,基盤,8.6,8,8,9,10,8,8,8,9,8,6,8.2
役割,業種,6.2,6,6,7,8,4,6,7,8,4,6,6.2
問題点,ウィークポイント,7.4,6,5,9,9,8,7,8,9,5,6,7.2
お仕事,任務,7.8,7,7,8,9,8,8,7,8,6,6,7.4
敷地,寺中,4.2,2,4,4,8,3,5,6,9,4,5,5.0
出身,生い立ち,6.4,3,3,9,9,8,6,6,9,6,4,6.3
やり方,すべ,8.8,7,10,9,10,8,8,7,9,7,5,8.0
正体,経歴,5.8,5,1,8,8,7,9,6,6,5,6,6.1
業務,職質,4.2,0,0,5,9,7,8,7,1,6,6,4.9
内容,要点,5.4,3,6,5,7,6,8,4,3,4,5,5.1
固体,物質,5.6,4,7,5,8,4,9,3,5,3,6,5.4
服装,装束,7.6,8,7,7,10,6,9,7,5,6,6,7.1
素性,身分,8,8,7,8,9,8,9,6,7,7,5,7.4
義務,宿命,7,5,6,9,9,6,8,7,4,4,1,5.9
考え,要点,4,0,2,6,9,3,6,6,3,3,3,4.1
役員,重役,6.6,7,2,6,9,9,6,6,8,6,7,6.6
まとめ,要点,9,8,10,9,9,9,9,6,9,8,7,8.4
始め,先頭,6.6,6,3,8,8,8,8,7,8,8,6,7.0
自身,己,8.2,8,5,9,10,9,8,9,10,9,8,8.5
私,自身,8.2,8,5,9,10,9,8,9,10,9,8,8.5
衆人,民衆,8,6,8,8,10,8,9,7,9,8,7,8.0
全部,ひとつながり,6.4,2,10,6,9,5,8,6,7,6,2,6.1
衣服,スタイル,5.6,6,1,8,8,5,7,3,2,7,3,5.0
きっかけ,発端,9,8,10,9,10,8,8,6,8,6,7,8.0
色合い,雰囲気,3.8,0,2,5,7,5,3,4,2,3,5,3.6
要旨,要点,8,7,4,10,10,9,6,9,9,8,7,7.9
本,書籍ソース,4.4,0,4,5,9,4,6,7,2,7,5,4.9
救い,慰め,5,2,6,7,3,7,5,6,6,7,6,5.5
職務,役回り,7.6,6,7,8,10,7,6,7,6,8,5,7.0
基本,中心,4.6,0,0,8,9,6,6,7,5,2,4,4.7
基本,軸,7.2,5,7,8,9,7,5,7,9,1,6,6.4
格好,制服,6.4,6,2,8,9,7,6,6,6,7,3,6.0
議会,議事,4.8,2,5,7,5,5,6,6,7,7,5,5.5
大衆,市井,5.6,0,4,7,10,7,5,6,7,7,6,5.9
敷地内,神社内,3.6,2,3,3,9,1,5,4,9,6,4,4.6
上層部,幹部,7.8,7,8,7,9,8,6,7,9,8,6,7.5
一般人,大衆,7.4,5,7,7,10,8,8,6,9,8,7,7.5
傾向,雰囲気,4.8,0,2,8,8,6,6,3,4,4,7,4.8
最初,一番,8.6,8,9,9,9,8,8,6,8,9,6,8.0
難点,ウィークポイント,7.4,7,7,9,9,5,7,8,9,7,6,7.4
役目,務め,7.8,8,7,8,9,7,6,7,8,8,6,7.4
方法,手法,8.4,8,8,9,9,8,7,9,10,8,7,8.3
自身,我,8.6,8,7,9,10,9,8,9,10,9,6,8.5
カラー,彩り,8.4,7,9,9,9,8,8,7,9,8,6,8.0
問題,難点,7.4,7,4,9,9,8,8,8,8,7,6,7.4
形,体勢,4.8,5,0,6,8,5,8,7,7,5,4,5.5
発端,トリガー,7.4,8,3,9,10,7,6,7,8,9,2,6.9
おおすじ,大要,9,8,10,9,10,8,8,8,9,8,7,8.5
正体,素姓,8.2,8,8,8,9,8,7,7,9,7,6,7.7
リムジン,高級外車,7.6,7,7,9,9,6,6,3,8,6,6,6.7
残念,欠点,5.8,6,2,7,8,6,6,4,1,7,6,5.3
気晴らし,救い,4.2,0,1,7,5,8,6,3,3,7,2,4.2
所在,身上,6.4,5,6,8,9,4,6,6,3,6,3,5.6
敷地,境内,5,7,6,3,8,1,7,4,9,8,4,5.7
役割,業務,7.4,8,7,8,9,5,6,7,8,7,4,6.9
欠点,泣き所,5.8,0,4,9,10,6,7,8,8,8,5,6.5
リーダー,頭,7.6,8,5,9,9,7,8,7,10,8,1,7.2
はじめ,先頭,6.6,5,4,7,9,8,9,6,9,8,6,7.1
記事,文書,5.4,3,4,8,8,4,9,6,8,6,6,6.2
人民,民,7.8,8,5,8,10,8,9,8,9,8,8,8.1
本,論文,4.4,3,3,6,8,2,8,6,7,7,6,5.6
情報,素性,2.6,0,1,4,7,1,8,6,4,2,1,3.4
書物,文物,6.6,2,6,8,10,7,9,7,6,8,7,7.0
市民,群衆,7.6,6,6,8,10,8,9,6,9,7,6,7.5
頭,総統,6.8,6,6,8,6,8,7,6,9,8,5,6.9
人々,群衆,7.8,6,7,8,10,8,8,6,9,8,6,7.6
みんな,大衆,8.2,6,10,8,10,7,9,6,9,7,6,7.8
境内,寺内,6.4,7,5,7,8,5,8,7,9,8,6,7.0
皆,人民,7,6,5,7,10,7,8,6,8,7,5,6.9
方法,手段,8.2,8,7,9,9,8,9,8,9,8,5,8.0
一般市民,民,7.8,6,7,8,10,8,9,6,10,7,7,7.8
概要,要旨,7.8,7,5,8,10,9,9,7,9,9,6,7.9
身分,出どころ,7.2,7,4,8,9,8,8,6,7,8,2,6.7
骨組み,骨格,8.6,8,8,8,10,9,9,8,8,9,2,7.9
中心,基調,6.8,8,4,8,9,5,8,6,9,6,2,6.5
賢さ,能力,4.8,0,3,5,8,8,9,4,2,5,5,4.9
任務,業種,4.4,0,2,8,8,4,6,6,7,7,5,5.3
役割,職務,7.4,7,5,8,9,8,6,7,8,7,4,6.9
つきもの,運命,5.6,0,10,5,9,4,6,7,7,7,1,5.6
きっかけ,トリガー,8.8,8,10,9,9,8,7,8,8,8,2,7.7
カラフル,色とりどり,7.6,8,8,9,9,4,8,7,7,9,6,7.5
内容,概要,7.2,7,8,5,9,7,9,7,8,7,6,7.3
身上,実態,4.8,5,0,7,8,4,6,4,6,2,5,4.7
キャッチフレーズ,売り込み文句,8.2,8,8,8,10,7,10,8,9,7,7,8.2
業務,職分,7.8,8,5,9,9,8,8,7,8,6,6,7.4
きっかけ,スイッチ,8.4,8,10,9,10,5,8,6,8,7,2,7.3
高級車,外車,7.2,6,7,7,9,7,6,3,9,6,5,6.5
始め,筆頭,5.6,6,3,5,6,8,6,6,9,8,5,6.2
役割,責務,7.2,7,5,7,9,8,9,7,8,7,2,6.9
始まり,皮きり,6.6,7,2,8,8,8,8,7,7,7,6,6.8
人民,民衆,7.6,6,5,9,10,8,9,6,9,7,6,7.5
つきもの,宿命,6,0,10,5,9,6,3,8,7,6,2,5.6
うたい文句,キャッチフレーズ,8.4,8,7,8,10,9,8,8,9,8,6,8.1
うたい文句,売り込み文句,8,8,7,8,9,8,9,8,9,8,4,7.8
キャッチフレーズ,キャチコピー,8.4,8,8,9,9,8,0,9,9,9,6,7.5
世間,群衆,7.6,6,7,8,9,8,9,6,9,7,5,7.4
俺,私,9.2,8,9,10,10,9,10,9,10,9,7,9.1
お目覚め,寝起き,7.4,8,3,9,9,8,8,8,8,9,7,7.7
自分,己,9,8,8,10,10,9,9,9,10,9,7,8.9
全行程,ひとつながり,8.2,7,10,8,9,7,6,6,7,6,5,7.1
彩り,色彩,8.6,8,8,9,10,8,9,7,8,7,6,8.0
役目,職業,6.4,5,3,7,9,8,9,6,8,8,3,6.6
民,民衆,7.8,6,6,9,10,8,9,7,9,8,6,7.8
問題点,難点,7,7,4,9,9,6,9,7,9,6,6,7.2
基本,基調,7.6,8,5,9,9,7,9,7,8,8,5,7.5
短所,悪点,6.4,8,1,9,9,5,10,8,9,8,6,7.3
本,書籍,9,7,10,9,10,9,10,9,10,9,7,9.0
役割,務め,8.2,8,8,8,9,8,9,7,8,8,7,8.0
才能,知力,6.8,6,5,8,8,7,9,6,5,7,6,6.7
手段,作戦,6.6,3,6,8,9,7,8,7,7,6,7,6.8
おおすじ,要旨,9,8,10,9,9,9,9,8,9,8,7,8.6
国民,大衆,8,6,7,8,10,9,8,7,9,7,7,7.8
民衆,大衆,8,6,7,8,10,9,8,7,9,7,7,7.8
体,体勢,5,2,3,5,8,7,9,4,8,4,6,5.6
引き金,契機,6.8,7,1,9,9,8,8,6,7,8,2,6.5
始め,目玉,3,0,0,5,6,4,9,6,4,1,1,3.6
基調,基盤,6.6,6,5,8,9,5,9,6,8,8,1,6.5
発端,要因,6.2,7,6,9,1,8,9,7,9,4,2,6.2
スイッチ,呼び水,6,7,1,9,5,8,8,6,8,6,1,5.9
第一番,頭,6.8,7,2,9,8,8,8,6,5,7,4,6.4
鬼門,弱点,6.4,6,2,9,8,7,8,8,7,7,4,6.6
呼び水,トリガー,7,8,3,9,7,8,9,8,9,8,1,7.0
カラー,色彩,8.8,8,9,9,9,9,10,6,9,9,6,8.4
国民,群衆,7.8,6,7,8,9,9,9,6,9,7,6,7.6
知能,知恵,8,8,8,7,9,8,9,7,7,8,6,7.7
概要,あらまし,9.2,8,10,9,10,9,9,7,8,8,7,8.5
稼ぎ,給料,8.8,8,9,9,10,8,10,8,9,8,7,8.6
一通り,一連,8,7,8,9,9,7,10,6,9,7,7,7.9
猛暑,厳暑,7.8,7,8,9,9,6,9,8,10,8,8,8.2
始まり,第一番,6.2,7,2,9,7,6,8,6,8,8,6,6.7
文献,書物,7.6,7,5,8,10,8,9,6,7,7,7,7.4
知識,知力,7.4,6,7,7,9,8,10,6,6,8,7,7.4
残念,問題点,6.2,6,2,7,9,7,9,3,1,8,6,5.8
人々,市井,6.8,6,3,8,10,7,6,6,6,7,6,6.5
頂点,筆頭,5.2,7,2,6,6,5,8,7,7,4,5,5.7
敷地内,寺内,5.4,6,3,3,9,6,9,4,9,7,5,6.1
民衆,聴衆,7.2,6,7,7,9,7,8,6,9,6,5,7.0
お金,ギャラ,7.6,8,7,5,10,8,8,6,2,7,7,6.8
メインカラー,基本,4.8,4,3,4,9,4,3,4,7,3,5,4.6
記事,専門書,3.2,0,3,3,8,2,6,3,4,4,3,3.6
バリエーション,多様性,8.4,8,8,9,9,8,7,7,7,8,5,7.6
第一番,リーダー,5.2,6,1,5,9,5,9,6,5,7,1,5.4
問題,欠点,7.2,7,3,9,9,8,9,7,9,7,7,7.5
記事,典拠,4.8,0,2,6,9,7,7,3,9,4,5,5.2
己,私,8.2,8,4,10,10,9,9,9,10,9,7,8.5
大筋,大要,8.2,8,7,9,9,8,10,8,8,9,7,8.3
第一番,皮きり,5.6,6,3,7,6,6,7,7,7,8,6,6.3
リーダー,ホープ,3.6,0,1,6,7,4,8,3,4,5,1,3.9
市民,衆人,7.4,6,7,7,10,7,8,6,9,7,6,7.3
読み物,書籍,8,6,8,9,10,7,9,7,8,7,7,7.8
鬼門,弱み,5.8,6,0,9,9,5,8,7,8,7,5,6.4
任務,責務,7,8,2,8,9,8,8,7,8,8,3,6.9
文章,文献,6.8,6,7,5,9,7,10,6,9,7,5,7.1
みんな,民衆,8.4,6,10,8,10,8,9,7,9,6,5,7.8
資料,文章,6.2,4,6,6,9,6,9,7,6,6,4,6.3
鬼門,短所,5.4,4,1,9,9,4,8,6,8,7,5,6.1
方針,ベース,6.6,5,4,9,8,7,9,7,8,5,6,6.8
色合わせ,カラーリング,6.8,4,5,8,9,8,10,7,9,7,6,7.3
一通り,全部,7.4,7,6,9,7,8,9,6,9,7,6,7.4
筆頭,総統,6.4,6,5,7,7,7,7,7,9,7,6,6.8
人々,人,8.2,7,7,9,10,8,10,8,8,9,7,8.3
役割,任務,8.2,8,8,8,9,8,9,7,9,9,7,8.2
自分,自己,9,8,8,10,10,9,10,9,10,9,6,8.9
議題,議事,6.8,5,6,7,9,7,10,7,7,9,5,7.2
記事,資料,5.4,2,5,5,9,6,10,6,6,6,5,6.0
一番手,先頭,7.2,7,7,6,8,8,9,6,8,8,7,7.4
論文,文献,5.8,7,4,5,9,4,9,6,8,8,5,6.5
キャッチフレーズ,売り文句,8,8,7,8,10,7,8,9,9,9,7,8.2
宿命,宿因,5.6,0,5,6,10,7,8,8,7,8,5,6.4
おおまか,要旨,8.6,7,10,8,9,9,8,7,9,8,5,8.0
車,高級車,6,5,5,5,9,6,9,3,7,5,4,5.8
先頭,筆頭,7,7,5,6,9,8,9,6,8,8,5,7.1
考え,基本,4.4,4,2,5,7,4,8,6,2,1,4,4.3
中,敷地内,4.4,6,1,3,7,5,8,4,5,6,1,4.6
慰め,気遣い,5,5,3,7,3,7,8,3,6,6,7,5.5
内容,概略,5.6,6,2,6,7,7,8,7,7,6,7,6.3
大衆,庶民,7,6,4,8,10,7,9,6,9,7,6,7.2
内容,おおすじ,7.8,6,10,6,9,8,9,7,9,4,6,7.4
大衆,世間,6.8,6,3,8,10,7,9,6,9,7,5,7.0
所在,素性,5,6,2,5,9,3,9,6,4,1,3,4.8
長い車,高級車,3.2,0,1,5,8,2,7,3,6,2,2,3.6
方法,道筋,6,6,2,6,9,7,9,7,8,5,6,6.5
基幹人員,上層部,7,5,6,7,9,8,7,7,7,7,4,6.7
民,庶民,7.8,6,7,8,10,8,8,6,9,8,6,7.6
姿勢,上半身,4,5,2,5,7,1,9,3,1,2,2,3.7
寺内,敷地,4.4,6,2,4,8,2,8,4,8,7,2,5.1
引き金,トリガー,8.4,8,7,9,10,8,9,9,9,8,7,8.4
元気付け,慰め,6.2,7,5,8,3,8,9,7,7,7,6,6.7
ひとつながり,流れ,7,6,10,7,6,6,8,6,8,6,3,6.6
ユニフォーム,コスチューム,7.8,8,7,8,9,7,8,7,5,7,6,7.2
状態,体勢,5.8,5,5,6,9,4,8,8,4,6,4,5.9
自身,己れ,7.4,7,3,9,10,8,9,9,10,9,7,8.1
基本的動向,ベース,5.8,7,0,7,8,7,9,7,8,7,4,6.4
皮切り,筆頭,6.8,8,2,8,8,8,8,6,8,7,3,6.6
おおまか,概略,8.4,8,10,8,9,7,9,7,9,8,6,8.1
合言葉,謳い文句,5.6,6,0,5,9,8,8,7,9,7,1,6.0
要点,主要,7,7,5,9,8,6,9,7,9,9,7,7.6
おおまか,大筋,8.8,8,10,9,9,8,8,8,9,9,7,8.5
基本,方針,5.4,7,2,7,5,6,8,7,8,1,5,5.6
市民,民,7,6,4,8,10,7,9,6,9,7,6,7.2
民,群衆,7.8,6,7,8,10,8,8,6,6,8,6,7.3
服装,格好,7.4,7,5,9,9,7,9,7,10,7,6,7.6
あげる,表す,1.6,2,1,0,2,3,2,2,5,0,0,1.7
あしらった,配置された,5.4,7,7,5,0,8,5,1,7,2,1,4.3
あしらった,使用した,5.8,7,7,8,0,7,7,5,6,1,0,4.8
あしらってある,飾ってある,7.2,7,7,7,8,7,9,5,8,9,4,7.1
あふれた,満ち溢れた,7.4,5,7,7,9,9,10,7,8,9,5,7.6
あふれる,富んだ,8.4,9,8,7,10,8,10,8,8,8,4,8.0
あふれる,する,0,0,0,0,0,0,3,2,0,0,0,0.5
あらわになった,出現した,6.4,5,8,5,7,7,9,4,8,5,5,6.3
あらわになった,さらされた,7.8,8,7,10,7,7,9,3,8,9,0,6.8
あらわになった,露出した,8.2,9,7,10,7,8,10,5,9,9,5,7.9
あらわになった,発覚した,8.6,9,8,10,8,8,6,8,9,9,6,8.1
あらわになった,表面化した,8.8,8,9,10,9,8,8,8,9,8,6,8.3
あらわになった,露呈した,9.4,9,10,10,10,8,10,8,9,9,8,9.1
いためた,病んだ,5,5,5,4,5,6,5,4,6,4,3,4.7
いっしょにした,添えた,7.4,6,8,10,5,8,8,5,7,5,7,6.9
いつもいる,駐留する,7,9,8,7,4,7,9,6,8,7,6,7.1
いつもそこに居る,常駐する,8.6,10,9,9,7,8,10,7,9,9,8,8.6
いなくした,出した,0.6,0,0,3,0,0,7,3,7,0,1,2.1
いなくなる,無くなる,6.6,7,5,9,6,6,9,5,8,8,3,6.6
イライラした,うざったい,5.8,5,8,5,5,6,6,2,8,6,6,5.7
うかがう,お聞きした,7.6,9,8,6,7,8,10,3,8,9,8,7.6
うかがう,様子見した,6,4,7,6,6,7,9,5,6,8,8,6.6
うかがった,のぞいた,5.2,2,6,5,5,8,8,4,7,7,8,6.0
うつされた,貰った,4.6,5,4,5,2,7,4,6,7,8,7,5.5
うつった,罹った,4.8,5,5,3,4,7,7,5,7,2,10,5.5
うもれた,溺れた,3.8,1,2,5,7,4,4,3,7,1,3,3.7
お願いした,懇願した,8.6,9,8,9,10,7,7,5,8,10,8,8.1
お願いする,懇望する,7.8,9,9,7,7,7,8,4,8,8,7,7.4
お願いする,頼み込む,7.8,9,8,7,7,8,9,8,8,9,8,8.1
かかった,罹患した,8,8,8,6,10,8,9,8,8,10,9,8.4
かき乱された,揺らした,3.8,3,0,3,6,7,7,4,6,5,1,4.2
かき乱された,揺れ動いた,5.8,6,5,4,7,7,7,3,8,4,6,5.7
かたる,名乗る,7,5,8,7,10,5,9,9,8,2,7,7.0
ぐしゃぐしゃになった,乱れた,7.4,7,5,10,7,8,10,6,8,9,6,7.6
くばられた,分けられた,6.6,8,5,5,8,7,10,7,8,7,7,7.2
けんかをする,ごたごたする,6.4,5,6,10,3,8,7,3,7,9,4,6.2
けんかをする,言い争う,7.4,7,6,10,6,8,9,5,8,8,6,7.3
けんかをする,もめる,8.2,8,7,10,8,8,9,6,9,9,5,7.9
コーディネートした,合わせた,7,6,6,6,9,8,10,7,9,9,6,7.6
こじらせた,患った,5.4,5,4,7,5,6,7,6,8,6,4,5.8
こじらせた,うつされた,3,2,1,3,3,6,8,6,7,0,0,3.6
こじらせる,罹る,3.2,3,3,1,3,6,7,5,8,2,2,4.0
ごたついた,言い合った,5.2,5,3,7,3,8,6,2,8,2,6,5.0
ごたついた,ごたごたした,8.2,10,7,8,7,9,9,10,9,6,8,8.3
コントロールした,操縦した,7.2,9,9,5,5,8,10,8,9,2,9,7.4
コントロールする,操縦する,8,8,10,9,5,8,10,8,9,2,9,7.8
コントロールできる,制御できる,9.2,9,10,10,9,8,10,9,9,9,10,9.3
ささくれる,荒れる,5.2,5,5,6,4,6,8,4,7,4,7,5.6
しけている,乱れている,4.8,7,4,4,2,7,7,1,7,7,7,5.3
しばった,着けた,2,0,1,0,3,6,5,2,5,3,4,2.9
しめた,閉じた,8.4,10,9,5,10,8,10,8,8,10,9,8.7
しめっていた,濡れていた,7.4,6,7,8,8,8,7,7,7,10,8,7.6
しめる,冷やす,2.6,0,1,3,3,6,2,1,7,4,1,2.8
すたれた,荒廃した,8,8,7,7,10,8,10,10,9,8,8,8.5
すたれた,廃れた,10,10,10,10,10,10,10,10,10,10,10,10.0
ズレていく,変わっていく,5.4,3,6,3,8,7,4,3,7,6,6,5.3
せずにいる,欠かす,4,3,4,3,3,7,6,3,5,3,3,4.0
ダッシュする,爆走する,6.8,6,9,5,6,8,9,6,6,7,9,7.1
ダッシュする,疾走する,7.6,9,9,6,6,8,9,6,9,9,9,8.0
ダッシュする,走行する,6.2,6,8,5,5,7,8,5,8,4,6,6.2
ダッシュする,駆け抜ける,7,6,7,7,8,7,8,7,8,10,8,7.6
ためらう,気後れする,7.4,5,8,7,9,8,7,7,9,5,8,7.3
ためらう,躊躇する,8.4,9,8,7,10,8,10,8,9,10,9,8.8
ためらった,躊躇した,8.6,9,8,8,10,8,10,8,9,10,9,8.9
たらした,広げた,2,0,4,0,2,4,5,2,0,0,0,1.7
たらした,入れた,2.6,1,4,0,5,3,7,3,3,0,0,2.6
チャレンジする,望む,5.2,7,8,3,3,5,0,8,5,0,6,4.5
チャレンジする,のぞむ,6.2,6,9,6,5,5,10,8,5,8,6,6.8
チャレンジする,立ち向かう,6.4,5,6,7,7,7,9,6,9,2,8,6.6
ちりばめている,飾ってある,4.2,3,5,1,6,6,8,3,7,1,6,4.6
ちりばめている,配置されてある,5.2,5,5,2,8,6,7,5,8,3,6,5.5
つかんだ,挟んだ,5.2,7,6,4,3,6,6,6,7,4,7,5.6
つかんだ,持った,7.2,7,6,8,8,7,9,7,4,7,8,7.1
つかんだ,掴んだ,9.4,9,8,10,10,10,10,10,10,10,10,9.7
つけた,着用した,8.2,7,8,10,8,8,10,8,9,10,7,8.5
つまみとった,持った,4.8,5,6,1,5,7,7,5,8,3,6,5.3
つまみとった,挟んだ,4.8,5,8,3,2,6,5,7,5,8,7,5.6
つむった,つぶった,9.4,10,9,9,10,9,10,9,9,9,9,9.3
ディスカッションする,討議する,8.6,10,8,8,9,8,10,8,9,10,9,8.9
ディスカッションする,話し合って検討する,9.2,10,9,9,10,8,9,8,9,9,9,9.0
とって亡くした,逝去した,6.8,9,5,7,5,8,10,5,4,5,7,6.5
トラブルになった,もめた,8.8,10,9,7,10,8,10,10,9,10,7,9.0
とらわれた,入った,2.4,0,4,0,2,6,9,2,4,1,2,3.0
とらわれた,陥った,5.4,5,6,6,3,7,8,3,5,6,6,5.5
ないがしろにする,無視する,7,5,9,6,7,8,6,8,9,9,7,7.4
なおした,表した,1.2,2,0,0,2,2,0,2,0,0,0,0.8
なくした,除いた,5.4,4,9,5,3,6,7,5,9,8,6,6.2
なくなった,終わった,5.2,5,8,4,3,6,10,3,8,8,6,6.1
なくなる,消える,7.2,4,8,9,8,7,10,6,9,9,8,7.8
なくなる,去る,6.2,7,8,5,4,7,10,5,8,9,7,7.0
なぞった,調べた,2.6,3,2,0,3,5,8,4,4,0,6,3.5
なぞった,読み返した,5.2,5,7,5,4,5,9,6,4,0,7,5.2
なぞる,歩む,2.4,1,4,0,3,4,9,2,0,0,6,2.9
なぞる,追う,4.8,3,6,3,6,6,10,3,5,2,6,5.0
なぞる,探し求める,3.6,1,4,3,5,5,9,5,6,0,6,4.4
なぞる,行く,1.6,0,0,0,4,4,6,3,3,0,0,2.0
にこにこした,微笑した,7.4,10,5,6,9,7,8,5,6,1,7,6.4
ニコニコした,にっこりした,9.2,7,10,10,10,9,9,8,9,10,7,8.9
ニコニコした,にんまりした,7.8,7,8,10,7,7,9,6,8,2,6,7.0
にこにこする,微笑む,8.6,10,8,8,10,7,9,9,7,5,7,8.0
にじみ出ている,示されている,4.4,6,3,3,3,7,7,6,7,3,4,4.9
にじみ出ている,出ている,6.2,6,5,5,8,7,8,5,7,5,5,6.1
にじみ出る,浮かび上がる,6,5,6,7,4,8,9,4,8,6,6,6.3
にっこりした,にんまりした,7.8,8,9,6,9,7,9,5,8,2,6,6.9
のせる,添える,5.8,5,6,4,7,7,9,6,7,8,6,6.5
はさみこんだ,掴んだ,3.8,3,1,3,6,6,10,3,1,3,6,4.2
はさみこんだ,はさんだ,8.4,8,9,8,8,9,10,3,9,9,8,8.1
はさんだ,つかんだ,3.8,0,2,4,6,7,9,4,3,7,6,4.8
はだける,乱れる,5,6,4,7,2,6,9,5,7,9,6,6.1
はまった,入り込んだ,6,5,6,9,3,7,10,3,8,8,6,6.5
はまった,埋もれた,6.2,6,4,7,7,7,9,3,7,9,6,6.5
はまる,合う,6.4,5,6,5,8,8,9,4,8,9,6,6.8
はまる,いく,1.2,0,0,0,3,3,5,2,0,0,0,1.3
はめこむ,着ける,3.8,5,1,3,4,6,8,3,4,4,5,4.3
はめこむ,はめる,8,10,6,8,7,9,10,8,9,8,8,8.3
はめこむ,通す,2.2,0,0,0,5,6,5,1,3,1,4,2.5
はめた,装着した,7.2,5,8,9,8,6,9,2,8,5,8,6.8
