Word,Language,Input,Expected Result,Result,Match
堦抜偲,Japanese,"(22566, 25244, 20594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
toléreront,French,"(116, 111, 108, 233, 114, 101, 114, 111, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
夡傟偨,Japanese,"(22817, 20639, 20584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
Additionsbastarden,German,"(65, 100, 100, 105, 116, 105, 111, 110, 115, 98, 97, 115, 116, 97, 114, 100, 101, 110, 0, 0)",4,4,True
Produktvergleiche,German,"(80, 114, 111, 100, 117, 107, 116, 118, 101, 114, 103, 108, 101, 105, 99, 104, 101, 0, 0, 0)",4,4,True
preflighting,English,"(112, 114, 101, 102, 108, 105, 103, 104, 116, 105, 110, 103, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
Immunschwächen,German,"(73, 109, 109, 117, 110, 115, 99, 104, 119, 228, 99, 104, 101, 110, 0, 0, 0, 0, 0, 0)",4,4,True
neurophysiologically,English,"(110, 101, 117, 114, 111, 112, 104, 121, 115, 105, 111, 108, 111, 103, 105, 99, 97, 108, 108, 121)",2,2,True
惙戝偵,Japanese,"(24793, 25117, 20597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
暈,Japanese,"(26248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
calibre,French,"(99, 97, 108, 105, 98, 114, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
paisana,English,"(112, 97, 105, 115, 97, 110, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,3,False
paleosols,English,"(112, 97, 108, 101, 111, 115, 111, 108, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
cimarrón,Spanish,"(99, 105, 109, 97, 114, 114, 243, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
reclaimed,English,"(114, 101, 99, 108, 97, 105, 109, 101, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
proponemos,Spanish,"(112, 114, 111, 112, 111, 110, 101, 109, 111, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
appariassent,French,"(97, 112, 112, 97, 114, 105, 97, 115, 115, 101, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
overgilding,English,"(111, 118, 101, 114, 103, 105, 108, 100, 105, 110, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
tylosin,English,"(116, 121, 108, 111, 115, 105, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
driblaste,Spanish,"(100, 114, 105, 98, 108, 97, 115, 116, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
enfreindrions,French,"(101, 110, 102, 114, 101, 105, 110, 100, 114, 105, 111, 110, 115, 0, 0, 0, 0, 0, 0, 0)",3,2,False
optimisons,French,"(111, 112, 116, 105, 109, 105, 115, 111, 110, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
quixotic,English,"(113, 117, 105, 120, 111, 116, 105, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
Erholungszuschlägen,German,"(69, 114, 104, 111, 108, 117, 110, 103, 115, 122, 117, 115, 99, 104, 108, 228, 103, 101, 110, 0)",4,4,True
demisable,English,"(100, 101, 109, 105, 115, 97, 98, 108, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
Methodenbüchern,German,"(77, 101, 116, 104, 111, 100, 101, 110, 98, 252, 99, 104, 101, 114, 110, 0, 0, 0, 0, 0)",4,4,True
matchboardings,English,"(109, 97, 116, 99, 104, 98, 111, 97, 114, 100, 105, 110, 103, 115, 0, 0, 0, 0, 0, 0)",2,2,True
Aalbeerstrauch,German,"(65, 97, 108, 98, 101, 101, 114, 115, 116, 114, 97, 117, 99, 104, 0, 0, 0, 0, 0, 0)",4,4,True
marauderons,French,"(109, 97, 114, 97, 117, 100, 101, 114, 111, 110, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
adorerai,French,"(97, 100, 111, 114, 101, 114, 97, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
Stellgewicht,German,"(83, 116, 101, 108, 108, 103, 101, 119, 105, 99, 104, 116, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
嵤傝,Japanese,"(23908, 20637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
Lenzburg,German,"(76, 101, 110, 122, 98, 117, 114, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
contraída,Spanish,"(99, 111, 110, 116, 114, 97, 237, 100, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
empennassions,French,"(101, 109, 112, 101, 110, 110, 97, 115, 115, 105, 111, 110, 115, 0, 0, 0, 0, 0, 0, 0)",3,3,True
偓偭偟傝偲,Japanese,"(20563, 20589, 20575, 20637, 20594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
pataugeons,French,"(112, 97, 116, 97, 117, 103, 101, 111, 110, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
崌尵梩,Japanese,"(23820, 23605, 26793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
burnside,English,"(98, 117, 114, 110, 115, 105, 100, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
弌偰偒偨,Japanese,"(24332, 20592, 20562, 20584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
angustiaras,Spanish,"(97, 110, 103, 117, 115, 116, 105, 97, 114, 97, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
惍慠偲,Japanese,"(24781, 24928, 20594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
schouts,English,"(115, 99, 104, 111, 117, 116, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
bredouillera,French,"(98, 114, 101, 100, 111, 117, 105, 108, 108, 101, 114, 97, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
堷偒棫偮,Japanese,"(22583, 20562, 26859, 20590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
ébranlements,French,"(233, 98, 114, 97, 110, 108, 101, 109, 101, 110, 116, 115, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
Dressurpferdes,German,"(68, 114, 101, 115, 115, 117, 114, 112, 102, 101, 114, 100, 101, 115, 0, 0, 0, 0, 0, 0)",4,4,True
forestiers,French,"(102, 111, 114, 101, 115, 116, 105, 101, 114, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
catapultions,French,"(99, 97, 116, 97, 112, 117, 108, 116, 105, 111, 110, 115, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
wile,English,"(119, 105, 108, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
chicanerai,French,"(99, 104, 105, 99, 97, 110, 101, 114, 97, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
cheverils,English,"(99, 104, 101, 118, 101, 114, 105, 108, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
rugirían,Spanish,"(114, 117, 103, 105, 114, 237, 97, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
dramatiserai,French,"(100, 114, 97, 109, 97, 116, 105, 115, 101, 114, 97, 105, 0, 0, 0, 0, 0, 0, 0, 0)",3,1,False
hyphies,English,"(104, 121, 112, 104, 105, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
finiriez,French,"(102, 105, 110, 105, 114, 105, 101, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
affaissons-nous,French,"(97, 102, 102, 97, 105, 115, 115, 111, 110, 115, 45, 110, 111, 117, 115, 0, 0, 0, 0, 0)",3,3,True
tenue,English,"(116, 101, 110, 117, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
diffusivenesses,English,"(100, 105, 102, 102, 117, 115, 105, 118, 101, 110, 101, 115, 115, 101, 115, 0, 0, 0, 0, 0)",2,4,False
tipples,English,"(116, 105, 112, 112, 108, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
reestructuréis,Spanish,"(114, 101, 101, 115, 116, 114, 117, 99, 116, 117, 114, 233, 105, 115, 0, 0, 0, 0, 0, 0)",1,2,False
堦懕偒,Japanese,"(22566, 25045, 20562, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
épousions,French,"(233, 112, 111, 117, 115, 105, 111, 110, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
regèlerions,French,"(114, 101, 103, 232, 108, 101, 114, 105, 111, 110, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
kopfballstarkem,German,"(107, 111, 112, 102, 98, 97, 108, 108, 115, 116, 97, 114, 107, 101, 109, 0, 0, 0, 0, 0)",4,4,True
Sattelbeschlags,German,"(83, 97, 116, 116, 101, 108, 98, 101, 115, 99, 104, 108, 97, 103, 115, 0, 0, 0, 0, 0)",4,4,True
杮摉偵,Japanese,"(26478, 25673, 20597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
ébranlement,French,"(233, 98, 114, 97, 110, 108, 101, 109, 101, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
Winterspielplätzen,German,"(87, 105, 110, 116, 101, 114, 115, 112, 105, 101, 108, 112, 108, 228, 116, 122, 101, 110, 0, 0)",4,4,True
propre-à-rien,French,"(112, 114, 111, 112, 114, 101, 45, 224, 45, 114, 105, 101, 110, 0, 0, 0, 0, 0, 0, 0)",3,3,True
dirtbag,English,"(100, 105, 114, 116, 98, 97, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
allitéraient,French,"(97, 108, 108, 105, 116, 233, 114, 97, 105, 101, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
chloroforment,French,"(99, 104, 108, 111, 114, 111, 102, 111, 114, 109, 101, 110, 116, 0, 0, 0, 0, 0, 0, 0)",3,2,False
Prachtnelken,German,"(80, 114, 97, 99, 104, 116, 110, 101, 108, 107, 101, 110, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
merkins,English,"(109, 101, 114, 107, 105, 110, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
autorizaron,Spanish,"(97, 117, 116, 111, 114, 105, 122, 97, 114, 111, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
Ruhstorf,German,"(82, 117, 104, 115, 116, 111, 114, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
Antragsbuch,German,"(65, 110, 116, 114, 97, 103, 115, 98, 117, 99, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
obraste,Spanish,"(111, 98, 114, 97, 115, 116, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
excusablenesses,English,"(101, 120, 99, 117, 115, 97, 98, 108, 101, 110, 101, 115, 115, 101, 115, 0, 0, 0, 0, 0)",2,2,True
arrachant,French,"(97, 114, 114, 97, 99, 104, 97, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
estremezco,Spanish,"(101, 115, 116, 114, 101, 109, 101, 122, 99, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
verballere,German,"(118, 101, 114, 98, 97, 108, 108, 101, 114, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
Kriegsfragen,German,"(75, 114, 105, 101, 103, 115, 102, 114, 97, 103, 101, 110, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
détendisses,French,"(100, 233, 116, 101, 110, 100, 105, 115, 115, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
尰嵼傗,Japanese,"(23600, 23932, 20631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
Ergänzungswaffen,German,"(69, 114, 103, 228, 110, 122, 117, 110, 103, 115, 119, 97, 102, 102, 101, 110, 0, 0, 0, 0)",4,4,True
Einhornstatue,German,"(69, 105, 110, 104, 111, 114, 110, 115, 116, 97, 116, 117, 101, 0, 0, 0, 0, 0, 0, 0)",4,4,True
régénérions,French,"(114, 233, 103, 233, 110, 233, 114, 105, 111, 110, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
Doppelrohre,German,"(68, 111, 112, 112, 101, 108, 114, 111, 104, 114, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
aposentabais,Spanish,"(97, 112, 111, 115, 101, 110, 116, 97, 98, 97, 105, 115, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
espadines,Spanish,"(101, 115, 112, 97, 100, 105, 110, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
limoges,French,"(108, 105, 109, 111, 103, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
posthorse,English,"(112, 111, 115, 116, 104, 111, 114, 115, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
vélo,French,"(118, 233, 108, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
provoqua,French,"(112, 114, 111, 118, 111, 113, 117, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
tellurion,English,"(116, 101, 108, 108, 117, 114, 105, 111, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
demonetisations,English,"(100, 101, 109, 111, 110, 101, 116, 105, 115, 97, 116, 105, 111, 110, 115, 0, 0, 0, 0, 0)",2,2,True
偮傜偄,Japanese,"(20590, 20636, 20548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
Staatsnothilfe,German,"(83, 116, 97, 97, 116, 115, 110, 111, 116, 104, 105, 108, 102, 101, 0, 0, 0, 0, 0, 0)",4,4,True
aufgewogenes,German,"(97, 117, 102, 103, 101, 119, 111, 103, 101, 110, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
偟偗傞,Japanese,"(20575, 20567, 20638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
closely,English,"(99, 108, 111, 115, 101, 108, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
Wassertunneln,German,"(87, 97, 115, 115, 101, 114, 116, 117, 110, 110, 101, 108, 110, 0, 0, 0, 0, 0, 0, 0)",4,4,True
méprendriez,French,"(109, 233, 112, 114, 101, 110, 100, 114, 105, 101, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
reflotas,Spanish,"(114, 101, 102, 108, 111, 116, 97, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
Teegetränke,German,"(84, 101, 101, 103, 101, 116, 114, 228, 110, 107, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
draguais,French,"(100, 114, 97, 103, 117, 97, 105, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
dégueulassement,French,"(100, 233, 103, 117, 101, 117, 108, 97, 115, 115, 101, 109, 101, 110, 116, 0, 0, 0, 0, 0)",3,5,False
deponen,Spanish,"(100, 101, 112, 111, 110, 101, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
desvaídos,Spanish,"(100, 101, 115, 118, 97, 237, 100, 111, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
Undankes,German,"(85, 110, 100, 97, 110, 107, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
respoke,English,"(114, 101, 115, 112, 111, 107, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
偦傟傎偳,Japanese,"(20582, 20639, 20622, 20595, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
Schnellverschlusses,German,"(83, 99, 104, 110, 101, 108, 108, 118, 101, 114, 115, 99, 104, 108, 117, 115, 115, 101, 115, 0)",4,4,True
insinuerai,French,"(105, 110, 115, 105, 110, 117, 101, 114, 97, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
titmose,English,"(116, 105, 116, 109, 111, 115, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,3,False
Designerkreisen,German,"(68, 101, 115, 105, 103, 110, 101, 114, 107, 114, 101, 105, 115, 101, 110, 0, 0, 0, 0, 0)",4,4,True
jaleabais,Spanish,"(106, 97, 108, 101, 97, 98, 97, 105, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
怱抧椙偄,Japanese,"(24625, 25255, 26905, 20548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,2,False
sonaba,Spanish,"(115, 111, 110, 97, 98, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
puture,English,"(112, 117, 116, 117, 114, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
峛崅偔,Japanese,"(23771, 23813, 20564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
敳偐偡,Japanese,"(25971, 20560, 20577, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
Zierquitte,German,"(90, 105, 101, 114, 113, 117, 105, 116, 116, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
homophobe,English,"(104, 111, 109, 111, 112, 104, 111, 98, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
adoubasse,French,"(97, 100, 111, 117, 98, 97, 115, 115, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
Anregungsschema,German,"(65, 110, 114, 101, 103, 117, 110, 103, 115, 115, 99, 104, 101, 109, 97, 0, 0, 0, 0, 0)",4,4,True
breechblock,English,"(98, 114, 101, 101, 99, 104, 98, 108, 111, 99, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,4,False
fouetteront,French,"(102, 111, 117, 101, 116, 116, 101, 114, 111, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
argentaient,French,"(97, 114, 103, 101, 110, 116, 97, 105, 101, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
pyramidenförmigen,German,"(112, 121, 114, 97, 109, 105, 100, 101, 110, 102, 246, 114, 109, 105, 103, 101, 110, 0, 0, 0)",4,4,True
aborrajó,Spanish,"(97, 98, 111, 114, 114, 97, 106, 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
Riesenspiegels,German,"(82, 105, 101, 115, 101, 110, 115, 112, 105, 101, 103, 101, 108, 115, 0, 0, 0, 0, 0, 0)",4,4,True
tratado,Spanish,"(116, 114, 97, 116, 97, 100, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
彸抦偟偨,Japanese,"(24440, 25254, 20575, 20584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
Sporttauchern,German,"(83, 112, 111, 114, 116, 116, 97, 117, 99, 104, 101, 114, 110, 0, 0, 0, 0, 0, 0, 0)",4,4,True
retracement,English,"(114, 101, 116, 114, 97, 99, 101, 109, 101, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,3,False
explore,Spanish,"(101, 120, 112, 108, 111, 114, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
atropellaríamos,Spanish,"(97, 116, 114, 111, 112, 101, 108, 108, 97, 114, 237, 97, 109, 111, 115, 0, 0, 0, 0, 0)",1,1,True
ahorrativos,Spanish,"(97, 104, 111, 114, 114, 97, 116, 105, 118, 111, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
reprove,English,"(114, 101, 112, 114, 111, 118, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
befoam,English,"(98, 101, 102, 111, 97, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
nivelada,Spanish,"(110, 105, 118, 101, 108, 97, 100, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
apologists,English,"(97, 112, 111, 108, 111, 103, 105, 115, 116, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
bromize,English,"(98, 114, 111, 109, 105, 122, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,3,False
megalosaur,English,"(109, 101, 103, 97, 108, 111, 115, 97, 117, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,1,False
Christenhof,German,"(67, 104, 114, 105, 115, 116, 101, 110, 104, 111, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
péchant,French,"(112, 233, 99, 104, 97, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
déglaçassent,French,"(100, 233, 103, 108, 97, 231, 97, 115, 115, 101, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
salicornias,English,"(115, 97, 108, 105, 99, 111, 114, 110, 105, 97, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
amasadera,Spanish,"(97, 109, 97, 115, 97, 100, 101, 114, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,3,False
Gerichtsklagen,German,"(71, 101, 114, 105, 99, 104, 116, 115, 107, 108, 97, 103, 101, 110, 0, 0, 0, 0, 0, 0)",4,4,True
ruinösen,German,"(114, 117, 105, 110, 246, 115, 101, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,2,False
儀乕僗,Japanese,"(20736, 20053, 20695, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
migrañas,Spanish,"(109, 105, 103, 114, 97, 241, 97, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
攑巭偟偨,Japanese,"(25873, 24045, 20575, 20584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
telephonic,English,"(116, 101, 108, 101, 112, 104, 111, 110, 105, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
butas,French,"(98, 117, 116, 97, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
salmonoid,English,"(115, 97, 108, 109, 111, 110, 111, 105, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
reformulerais,French,"(114, 101, 102, 111, 114, 109, 117, 108, 101, 114, 97, 105, 115, 0, 0, 0, 0, 0, 0, 0)",3,1,False
lutitas,Spanish,"(108, 117, 116, 105, 116, 97, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
suprarenals,English,"(115, 117, 112, 114, 97, 114, 101, 110, 97, 108, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,3,False
hematoxylin,English,"(104, 101, 109, 97, 116, 111, 120, 121, 108, 105, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
Weissagerinnen,German,"(87, 101, 105, 115, 115, 97, 103, 101, 114, 105, 110, 110, 101, 110, 0, 0, 0, 0, 0, 0)",4,4,True
beaus,English,"(98, 101, 97, 117, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
傂偄偨,Japanese,"(20610, 20548, 20584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
愨懳偵,Japanese,"(24872, 25075, 20597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
攋婄偟偨,Japanese,"(25867, 23108, 20575, 20584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
confusions,French,"(99, 111, 110, 102, 117, 115, 105, 111, 110, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
ulceráis,Spanish,"(117, 108, 99, 101, 114, 225, 105, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
deadened,English,"(100, 101, 97, 100, 101, 110, 101, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,1,False
gallinule,English,"(103, 97, 108, 108, 105, 110, 117, 108, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
powsowdy,English,"(112, 111, 119, 115, 111, 119, 100, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
Klosterhof,German,"(75, 108, 111, 115, 116, 101, 114, 104, 111, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
僾儘僼傿乕儖,Japanese,"(20734, 20760, 20732, 20671, 20053, 20758, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
曔傑偊偨,Japanese,"(26324, 20625, 20554, 20584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
concatenaremos,Spanish,"(99, 111, 110, 99, 97, 116, 101, 110, 97, 114, 101, 109, 111, 115, 0, 0, 0, 0, 0, 0)",1,1,True
branquiales,Spanish,"(98, 114, 97, 110, 113, 117, 105, 97, 108, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,3,False
