Word,Language,Len,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20
calma,3,5,99,97,108,109,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
culotteras,3,10,99,117,108,111,116,116,101,114,97,115,0,0,0,0,0,0,0,0,0,0
soutireriez,3,11,115,111,117,116,105,114,101,114,105,101,122,0,0,0,0,0,0,0,0,0
relatât,3,7,114,101,108,97,116,226,116,0,0,0,0,0,0,0,0,0,0,0,0,0
incrustassions,3,14,105,110,99,114,117,115,116,97,115,115,105,111,110,115,0,0,0,0,0,0
raillâtes,3,9,114,97,105,108,108,226,116,101,115,0,0,0,0,0,0,0,0,0,0,0
renvoyèrent,3,11,114,101,110,118,111,121,232,114,101,110,116,0,0,0,0,0,0,0,0,0
déstabiliseriez,3,15,100,233,115,116,97,98,105,108,105,115,101,114,105,101,122,0,0,0,0,0
vannèrent,3,9,118,97,110,110,232,114,101,110,116,0,0,0,0,0,0,0,0,0,0,0
réceptionné,3,11,114,233,99,101,112,116,105,111,110,110,233,0,0,0,0,0,0,0,0,0
bluffs,3,6,98,108,117,102,102,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
affaisserez,3,11,97,102,102,97,105,115,115,101,114,101,122,0,0,0,0,0,0,0,0,0
étalions,3,8,233,116,97,108,105,111,110,115,0,0,0,0,0,0,0,0,0,0,0,0
fortifieront,3,12,102,111,114,116,105,102,105,101,114,111,110,116,0,0,0,0,0,0,0,0
avant,3,5,97,118,97,110,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
déglutisses,3,11,100,233,103,108,117,116,105,115,115,101,115,0,0,0,0,0,0,0,0,0
affronté,3,8,97,102,102,114,111,110,116,233,0,0,0,0,0,0,0,0,0,0,0,0
heurteriez,3,10,104,101,117,114,116,101,114,105,101,122,0,0,0,0,0,0,0,0,0,0
félicita,3,8,102,233,108,105,99,105,116,97,0,0,0,0,0,0,0,0,0,0,0,0
hologramme,3,10,104,111,108,111,103,114,97,109,109,101,0,0,0,0,0,0,0,0,0,0
obstinai,3,8,111,98,115,116,105,110,97,105,0,0,0,0,0,0,0,0,0,0,0,0
maltraitâmes,3,12,109,97,108,116,114,97,105,116,226,109,101,115,0,0,0,0,0,0,0,0
mènera,3,6,109,232,110,101,114,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m'affairai,3,10,109,39,97,102,102,97,105,114,97,105,0,0,0,0,0,0,0,0,0,0
tarabiscotée,3,12,116,97,114,97,98,105,115,99,111,116,233,101,0,0,0,0,0,0,0,0
désunirons,3,10,100,233,115,117,110,105,114,111,110,115,0,0,0,0,0,0,0,0,0,0
recrutions,3,10,114,101,99,114,117,116,105,111,110,115,0,0,0,0,0,0,0,0,0,0
arguai,3,6,97,114,103,117,97,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
machinez,3,8,109,97,99,104,105,110,101,122,0,0,0,0,0,0,0,0,0,0,0,0
secouristes,3,11,115,101,99,111,117,114,105,115,116,101,115,0,0,0,0,0,0,0,0,0
papotez,3,7,112,97,112,111,116,101,122,0,0,0,0,0,0,0,0,0,0,0,0,0
signalement,3,11,115,105,103,110,97,108,101,109,101,110,116,0,0,0,0,0,0,0,0,0
djiboutiennes,3,13,100,106,105,98,111,117,116,105,101,110,110,101,115,0,0,0,0,0,0,0
délavâmes,3,9,100,233,108,97,118,226,109,101,115,0,0,0,0,0,0,0,0,0,0,0
Afro-Américain,3,14,65,102,114,111,45,65,109,233,114,105,99,97,105,110,0,0,0,0,0,0
cochonnailles,3,13,99,111,99,104,111,110,110,97,105,108,108,101,115,0,0,0,0,0,0,0
fournissez,3,10,102,111,117,114,110,105,115,115,101,122,0,0,0,0,0,0,0,0,0,0
décapitai,3,9,100,233,99,97,112,105,116,97,105,0,0,0,0,0,0,0,0,0,0,0
furetâtes,3,9,102,117,114,101,116,226,116,101,115,0,0,0,0,0,0,0,0,0,0,0
s'ébattît,3,9,115,39,233,98,97,116,116,238,116,0,0,0,0,0,0,0,0,0,0,0
contredirai,3,11,99,111,110,116,114,101,100,105,114,97,105,0,0,0,0,0,0,0,0,0
crépirons,3,9,99,114,233,112,105,114,111,110,115,0,0,0,0,0,0,0,0,0,0,0
ployas,3,6,112,108,111,121,97,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
câlinerait,3,10,99,226,108,105,110,101,114,97,105,116,0,0,0,0,0,0,0,0,0,0
encodera,3,8,101,110,99,111,100,101,114,97,0,0,0,0,0,0,0,0,0,0,0,0
gérance,3,7,103,233,114,97,110,99,101,0,0,0,0,0,0,0,0,0,0,0,0,0
abstrairas,3,10,97,98,115,116,114,97,105,114,97,115,0,0,0,0,0,0,0,0,0,0
fugace,3,6,102,117,103,97,99,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crevassas,3,9,99,114,101,118,97,115,115,97,115,0,0,0,0,0,0,0,0,0,0,0
coloratures,3,11,99,111,108,111,114,97,116,117,114,101,115,0,0,0,0,0,0,0,0,0
ségrégatif,3,10,115,233,103,114,233,103,97,116,105,102,0,0,0,0,0,0,0,0,0,0
arboricultures,3,14,97,114,98,111,114,105,99,117,108,116,117,114,101,115,0,0,0,0,0,0
Olympes,3,7,79,108,121,109,112,101,115,0,0,0,0,0,0,0,0,0,0,0,0,0
réclamiez,3,9,114,233,99,108,97,109,105,101,122,0,0,0,0,0,0,0,0,0,0,0
compétitifs,3,11,99,111,109,112,233,116,105,116,105,102,115,0,0,0,0,0,0,0,0,0
cotâtes,3,7,99,111,116,226,116,101,115,0,0,0,0,0,0,0,0,0,0,0,0,0
soulignâtes,3,11,115,111,117,108,105,103,110,226,116,101,115,0,0,0,0,0,0,0,0,0
arrivâtes,3,9,97,114,114,105,118,226,116,101,115,0,0,0,0,0,0,0,0,0,0,0
rechigna,3,8,114,101,99,104,105,103,110,97,0,0,0,0,0,0,0,0,0,0,0,0
pandits,3,7,112,97,110,100,105,116,115,0,0,0,0,0,0,0,0,0,0,0,0,0
indisposée,3,10,105,110,100,105,115,112,111,115,233,101,0,0,0,0,0,0,0,0,0,0
instrumentaux,3,13,105,110,115,116,114,117,109,101,110,116,97,117,120,0,0,0,0,0,0,0
égalisiez,3,9,233,103,97,108,105,115,105,101,122,0,0,0,0,0,0,0,0,0,0,0
appétits,3,8,97,112,112,233,116,105,116,115,0,0,0,0,0,0,0,0,0,0,0,0
éblouissez,3,10,233,98,108,111,117,105,115,115,101,122,0,0,0,0,0,0,0,0,0,0
cahier,3,6,99,97,104,105,101,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cléopatre,3,9,67,108,233,111,112,97,116,114,101,0,0,0,0,0,0,0,0,0,0,0
ornementerions,3,14,111,114,110,101,109,101,110,116,101,114,105,111,110,115,0,0,0,0,0,0
orangeades,3,10,111,114,97,110,103,101,97,100,101,115,0,0,0,0,0,0,0,0,0,0
rabougris,3,9,114,97,98,111,117,103,114,105,115,0,0,0,0,0,0,0,0,0,0,0
progressiste,3,12,112,114,111,103,114,101,115,115,105,115,116,101,0,0,0,0,0,0,0,0
aggloméra,3,9,97,103,103,108,111,109,233,114,97,0,0,0,0,0,0,0,0,0,0,0
cercleront,3,10,99,101,114,99,108,101,114,111,110,116,0,0,0,0,0,0,0,0,0,0
accentuerons,3,12,97,99,99,101,110,116,117,101,114,111,110,115,0,0,0,0,0,0,0,0
alcooliserait,3,13,97,108,99,111,111,108,105,115,101,114,97,105,116,0,0,0,0,0,0,0
malfaisance,3,11,109,97,108,102,97,105,115,97,110,99,101,0,0,0,0,0,0,0,0,0
promirent,3,9,112,114,111,109,105,114,101,110,116,0,0,0,0,0,0,0,0,0,0,0
troys,3,5,116,114,111,121,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
transpacifiques,3,15,116,114,97,110,115,112,97,99,105,102,105,113,117,101,115,0,0,0,0,0
rebufferont,3,11,114,101,98,117,102,102,101,114,111,110,116,0,0,0,0,0,0,0,0,0
purgatif,3,8,112,117,114,103,97,116,105,102,0,0,0,0,0,0,0,0,0,0,0,0
dévoyée,3,7,100,233,118,111,121,233,101,0,0,0,0,0,0,0,0,0,0,0,0,0
chromeront,3,10,99,104,114,111,109,101,114,111,110,116,0,0,0,0,0,0,0,0,0,0
épissais,3,8,233,112,105,115,115,97,105,115,0,0,0,0,0,0,0,0,0,0,0,0
tigres,3,6,116,105,103,114,101,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
déballez,3,8,100,233,98,97,108,108,101,122,0,0,0,0,0,0,0,0,0,0,0,0
martèlements,3,12,109,97,114,116,232,108,101,109,101,110,116,115,0,0,0,0,0,0,0,0
Eltsine,3,7,69,108,116,115,105,110,101,0,0,0,0,0,0,0,0,0,0,0,0,0
chiperont,3,9,99,104,105,112,101,114,111,110,116,0,0,0,0,0,0,0,0,0,0,0
préemballasses,3,14,112,114,233,101,109,98,97,108,108,97,115,115,101,115,0,0,0,0,0,0
attrapeur,3,9,97,116,116,114,97,112,101,117,114,0,0,0,0,0,0,0,0,0,0,0
tornades,3,8,116,111,114,110,97,100,101,115,0,0,0,0,0,0,0,0,0,0,0,0
tavellerons,3,11,116,97,118,101,108,108,101,114,111,110,115,0,0,0,0,0,0,0,0,0
insonoriseront,3,14,105,110,115,111,110,111,114,105,115,101,114,111,110,116,0,0,0,0,0,0
ancrez,3,6,97,110,99,114,101,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fainéanta,3,9,102,97,105,110,233,97,110,116,97,0,0,0,0,0,0,0,0,0,0,0
tue,3,3,116,117,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
particularisassions,3,19,112,97,114,116,105,99,117,108,97,114,105,115,97,115,115,105,111,110,115,0
frustres,3,8,102,114,117,115,116,114,101,115,0,0,0,0,0,0,0,0,0,0,0,0
ronronnions,3,11,114,111,110,114,111,110,110,105,111,110,115,0,0,0,0,0,0,0,0,0
boiterez,3,8,98,111,105,116,101,114,101,122,0,0,0,0,0,0,0,0,0,0,0,0
inactivement,3,12,105,110,97,99,116,105,118,101,109,101,110,116,0,0,0,0,0,0,0,0
renflouassent,3,13,114,101,110,102,108,111,117,97,115,115,101,110,116,0,0,0,0,0,0,0
illégitimités,3,13,105,108,108,233,103,105,116,105,109,105,116,233,115,0,0,0,0,0,0,0
élimas,3,6,233,108,105,109,97,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
désarticulèrent,3,15,100,233,115,97,114,116,105,99,117,108,232,114,101,110,116,0,0,0,0,0
épiçasse,3,8,233,112,105,231,97,115,115,101,0,0,0,0,0,0,0,0,0,0,0,0
mécontent,3,9,109,233,99,111,110,116,101,110,116,0,0,0,0,0,0,0,0,0,0,0
adulassiez,3,10,97,100,117,108,97,115,115,105,101,122,0,0,0,0,0,0,0,0,0,0
transposerais,3,13,116,114,97,110,115,112,111,115,101,114,97,105,115,0,0,0,0,0,0,0
embêtaient,3,10,101,109,98,234,116,97,105,101,110,116,0,0,0,0,0,0,0,0,0,0
envisage,3,8,101,110,118,105,115,97,103,101,0,0,0,0,0,0,0,0,0,0,0,0
sémitique,3,9,115,233,109,105,116,105,113,117,101,0,0,0,0,0,0,0,0,0,0,0
raffermissaient,3,15,114,97,102,102,101,114,109,105,115,115,97,105,101,110,116,0,0,0,0,0
ravauderez,3,10,114,97,118,97,117,100,101,114,101,122,0,0,0,0,0,0,0,0,0,0
chalutant,3,9,99,104,97,108,117,116,97,110,116,0,0,0,0,0,0,0,0,0,0,0
fauchèrent,3,10,102,97,117,99,104,232,114,101,110,116,0,0,0,0,0,0,0,0,0,0
serviables,3,10,115,101,114,118,105,97,98,108,101,115,0,0,0,0,0,0,0,0,0,0
crépitèrent,3,11,99,114,233,112,105,116,232,114,101,110,116,0,0,0,0,0,0,0,0,0
lézarderas,3,10,108,233,122,97,114,100,101,114,97,115,0,0,0,0,0,0,0,0,0,0
goal,3,4,103,111,97,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
démagnétiserons,3,15,100,233,109,97,103,110,233,116,105,115,101,114,111,110,115,0,0,0,0,0
intensifias,3,11,105,110,116,101,110,115,105,102,105,97,115,0,0,0,0,0,0,0,0,0
chronométrasse,3,14,99,104,114,111,110,111,109,233,116,114,97,115,115,101,0,0,0,0,0,0
décaissements,3,13,100,233,99,97,105,115,115,101,109,101,110,116,115,0,0,0,0,0,0,0
ensanglantassions,3,17,101,110,115,97,110,103,108,97,110,116,97,115,115,105,111,110,115,0,0,0
ressouvenîmes,3,13,114,101,115,115,111,117,118,101,110,238,109,101,115,0,0,0,0,0,0,0
redivisez,3,9,114,101,100,105,118,105,115,101,122,0,0,0,0,0,0,0,0,0,0,0
pétrifiassiez,3,13,112,233,116,114,105,102,105,97,115,115,105,101,122,0,0,0,0,0,0,0
ignoreraient,3,12,105,103,110,111,114,101,114,97,105,101,110,116,0,0,0,0,0,0,0,0
confucéennes,3,12,99,111,110,102,117,99,233,101,110,110,101,115,0,0,0,0,0,0,0,0
prédictions,3,11,112,114,233,100,105,99,116,105,111,110,115,0,0,0,0,0,0,0,0,0
apprécierait,3,12,97,112,112,114,233,99,105,101,114,97,105,116,0,0,0,0,0,0,0,0
raréfiais,3,9,114,97,114,233,102,105,97,105,115,0,0,0,0,0,0,0,0,0,0,0
objecteurs,3,10,111,98,106,101,99,116,101,117,114,115,0,0,0,0,0,0,0,0,0,0
ronflait,3,8,114,111,110,102,108,97,105,116,0,0,0,0,0,0,0,0,0,0,0,0
visualisaient,3,13,118,105,115,117,97,108,105,115,97,105,101,110,116,0,0,0,0,0,0,0
crevant,3,7,99,114,101,118,97,110,116,0,0,0,0,0,0,0,0,0,0,0,0,0
abonderaient,3,12,97,98,111,110,100,101,114,97,105,101,110,116,0,0,0,0,0,0,0,0
licenciaient,3,12,108,105,99,101,110,99,105,97,105,101,110,116,0,0,0,0,0,0,0,0
mulet,3,5,109,117,108,101,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
égrènerions,3,11,233,103,114,232,110,101,114,105,111,110,115,0,0,0,0,0,0,0,0,0
déficelleriez,3,13,100,233,102,105,99,101,108,108,101,114,105,101,122,0,0,0,0,0,0,0
clôturerons,3,11,99,108,244,116,117,114,101,114,111,110,115,0,0,0,0,0,0,0,0,0
tavelure,3,8,116,97,118,101,108,117,114,101,0,0,0,0,0,0,0,0,0,0,0,0
rotassions,3,10,114,111,116,97,115,115,105,111,110,115,0,0,0,0,0,0,0,0,0,0
songeras,3,8,115,111,110,103,101,114,97,115,0,0,0,0,0,0,0,0,0,0,0,0
fossoyaient,3,11,102,111,115,115,111,121,97,105,101,110,116,0,0,0,0,0,0,0,0,0
tringles,3,8,116,114,105,110,103,108,101,115,0,0,0,0,0,0,0,0,0,0,0,0
tribulation,3,11,116,114,105,98,117,108,97,116,105,111,110,0,0,0,0,0,0,0,0,0
rapiat,3,6,114,97,112,105,97,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noyasses,3,8,110,111,121,97,115,115,101,115,0,0,0,0,0,0,0,0,0,0,0,0
recroquevillons-nous,3,20,114,101,99,114,111,113,117,101,118,105,108,108,111,110,115,45,110,111,117,115
doges,3,5,100,111,103,101,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
encage,3,6,101,110,99,97,103,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acidifieras,3,11,97,99,105,100,105,102,105,101,114,97,115,0,0,0,0,0,0,0,0,0
aguerrissait,3,12,97,103,117,101,114,114,105,115,115,97,105,116,0,0,0,0,0,0,0,0
transcrivit,3,11,116,114,97,110,115,99,114,105,118,105,116,0,0,0,0,0,0,0,0,0
gigotèrent,3,10,103,105,103,111,116,232,114,101,110,116,0,0,0,0,0,0,0,0,0,0
retournez,3,9,114,101,116,111,117,114,110,101,122,0,0,0,0,0,0,0,0,0,0,0
émacias,3,7,233,109,97,99,105,97,115,0,0,0,0,0,0,0,0,0,0,0,0,0
basculeriez,3,11,98,97,115,99,117,108,101,114,105,101,122,0,0,0,0,0,0,0,0,0
désentortilla,3,13,100,233,115,101,110,116,111,114,116,105,108,108,97,0,0,0,0,0,0,0
flashbacks,3,10,102,108,97,115,104,98,97,99,107,115,0,0,0,0,0,0,0,0,0,0
tourneboules,3,12,116,111,117,114,110,101,98,111,117,108,101,115,0,0,0,0,0,0,0,0
taleras,3,7,116,97,108,101,114,97,115,0,0,0,0,0,0,0,0,0,0,0,0,0
narriez,3,7,110,97,114,114,105,101,122,0,0,0,0,0,0,0,0,0,0,0,0,0
rentrassions,3,12,114,101,110,116,114,97,115,115,105,111,110,115,0,0,0,0,0,0,0,0
compostèrent,3,12,99,111,109,112,111,115,116,232,114,101,110,116,0,0,0,0,0,0,0,0
évase,3,5,233,118,97,115,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agréable,3,8,97,103,114,233,97,98,108,101,0,0,0,0,0,0,0,0,0,0,0,0
bombardiez,3,10,98,111,109,98,97,114,100,105,101,122,0,0,0,0,0,0,0,0,0,0
méprisantes,3,11,109,233,112,114,105,115,97,110,116,101,115,0,0,0,0,0,0,0,0,0
craquent,3,8,99,114,97,113,117,101,110,116,0,0,0,0,0,0,0,0,0,0,0,0
enchevêtrions,3,13,101,110,99,104,101,118,234,116,114,105,111,110,115,0,0,0,0,0,0,0
chamoisez,3,9,99,104,97,109,111,105,115,101,122,0,0,0,0,0,0,0,0,0,0,0
ressaisirai,3,11,114,101,115,115,97,105,115,105,114,97,105,0,0,0,0,0,0,0,0,0
remélangeras,3,12,114,101,109,233,108,97,110,103,101,114,97,115,0,0,0,0,0,0,0,0
allouas,3,7,97,108,108,111,117,97,115,0,0,0,0,0,0,0,0,0,0,0,0,0
perforation,3,11,112,101,114,102,111,114,97,116,105,111,110,0,0,0,0,0,0,0,0,0
poins,3,5,112,111,105,110,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rédigeâtes,3,10,114,233,100,105,103,101,226,116,101,115,0,0,0,0,0,0,0,0,0,0
folâtrerais,3,11,102,111,108,226,116,114,101,114,97,105,115,0,0,0,0,0,0,0,0,0
viciasse,3,8,118,105,99,105,97,115,115,101,0,0,0,0,0,0,0,0,0,0,0,0
importunèrent,3,13,105,109,112,111,114,116,117,110,232,114,101,110,116,0,0,0,0,0,0,0
concocteras,3,11,99,111,110,99,111,99,116,101,114,97,115,0,0,0,0,0,0,0,0,0
remettiez,3,9,114,101,109,101,116,116,105,101,122,0,0,0,0,0,0,0,0,0,0,0
entichasse,3,10,101,110,116,105,99,104,97,115,115,101,0,0,0,0,0,0,0,0,0,0
démenât,3,7,100,233,109,101,110,226,116,0,0,0,0,0,0,0,0,0,0,0,0,0
exportation,3,11,101,120,112,111,114,116,97,116,105,111,110,0,0,0,0,0,0,0,0,0
conventionnellement,3,19,99,111,110,118,101,110,116,105,111,110,110,101,108,108,101,109,101,110,116,0
dégarni,3,7,100,233,103,97,114,110,105,0,0,0,0,0,0,0,0,0,0,0,0,0
ulcérez,3,7,117,108,99,233,114,101,122,0,0,0,0,0,0,0,0,0,0,0,0,0
démontraient,3,12,100,233,109,111,110,116,114,97,105,101,110,116,0,0,0,0,0,0,0,0
tempérâmes,3,10,116,101,109,112,233,114,226,109,101,115,0,0,0,0,0,0,0,0,0,0
mentionné,3,9,109,101,110,116,105,111,110,110,233,0,0,0,0,0,0,0,0,0,0,0
cordonnasses,3,12,99,111,114,100,111,110,110,97,115,115,101,115,0,0,0,0,0,0,0,0
sculpteuses,3,11,115,99,117,108,112,116,101,117,115,101,115,0,0,0,0,0,0,0,0,0
rissola,3,7,114,105,115,115,111,108,97,0,0,0,0,0,0,0,0,0,0,0,0,0
déglaciez,3,9,100,233,103,108,97,99,105,101,122,0,0,0,0,0,0,0,0,0,0,0
dirigeasses,3,11,100,105,114,105,103,101,97,115,115,101,115,0,0,0,0,0,0,0,0,0
décathlonienne,3,14,100,233,99,97,116,104,108,111,110,105,101,110,110,101,0,0,0,0,0,0
déchausseront,3,13,100,233,99,104,97,117,115,115,101,114,111,110,116,0,0,0,0,0,0,0
circonscrivis,3,13,99,105,114,99,111,110,115,99,114,105,118,105,115,0,0,0,0,0,0,0
Jacobites,3,9,74,97,99,111,98,105,116,101,115,0,0,0,0,0,0,0,0,0,0,0
bordais,3,7,98,111,114,100,97,105,115,0,0,0,0,0,0,0,0,0,0,0,0,0
précisasse,3,10,112,114,233,99,105,115,97,115,115,101,0,0,0,0,0,0,0,0,0,0
gémisse,3,7,103,233,109,105,115,115,101,0,0,0,0,0,0,0,0,0,0,0,0,0
parie,3,5,112,97,114,105,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
héroïsmes,3,9,104,233,114,111,239,115,109,101,115,0,0,0,0,0,0,0,0,0,0,0
prostituons,3,11,112,114,111,115,116,105,116,117,111,110,115,0,0,0,0,0,0,0,0,0
fantasmai,3,9,102,97,110,116,97,115,109,97,105,0,0,0,0,0,0,0,0,0,0,0
à-côtés,3,7,224,45,99,244,116,233,115,0,0,0,0,0,0,0,0,0,0,0,0,0
lassaient,3,9,108,97,115,115,97,105,101,110,116,0,0,0,0,0,0,0,0,0,0,0
gloserai,3,8,103,108,111,115,101,114,97,105,0,0,0,0,0,0,0,0,0,0,0,0
recopiassiez,3,12,114,101,99,111,112,105,97,115,115,105,101,122,0,0,0,0,0,0,0,0
construisissions,3,16,99,111,110,115,116,114,117,105,115,105,115,115,105,111,110,115,0,0,0,0
vérouillerez,3,12,118,233,114,111,117,105,108,108,101,114,101,122,0,0,0,0,0,0,0,0
accepta,3,7,97,99,99,101,112,116,97,0,0,0,0,0,0,0,0,0,0,0,0,0
carbonisé,3,9,99,97,114,98,111,110,105,115,233,0,0,0,0,0,0,0,0,0,0,0
surenchérirait,3,14,115,117,114,101,110,99,104,233,114,105,114,97,105,116,0,0,0,0,0,0
Stalingrad,3,10,83,116,97,108,105,110,103,114,97,100,0,0,0,0,0,0,0,0,0,0
discrimineriez,3,14,100,105,115,99,114,105,109,105,110,101,114,105,101,122,0,0,0,0,0,0
trichât,3,7,116,114,105,99,104,226,116,0,0,0,0,0,0,0,0,0,0,0,0,0
méduserait,3,10,109,233,100,117,115,101,114,97,105,116,0,0,0,0,0,0,0,0,0,0
classeraient,3,12,99,108,97,115,115,101,114,97,105,101,110,116,0,0,0,0,0,0,0,0
contrasterai,3,12,99,111,110,116,114,97,115,116,101,114,97,105,0,0,0,0,0,0,0,0
roupillèrent,3,12,114,111,117,112,105,108,108,232,114,101,110,116,0,0,0,0,0,0,0,0
disperserais,3,12,100,105,115,112,101,114,115,101,114,97,105,115,0,0,0,0,0,0,0,0
reconsidérerons,3,15,114,101,99,111,110,115,105,100,233,114,101,114,111,110,115,0,0,0,0,0
ultraviolets,3,12,117,108,116,114,97,118,105,111,108,101,116,115,0,0,0,0,0,0,0,0
présupposais,3,12,112,114,233,115,117,112,112,111,115,97,105,115,0,0,0,0,0,0,0,0
s'embourbent,3,12,115,39,101,109,98,111,117,114,98,101,110,116,0,0,0,0,0,0,0,0
sauveront,3,9,115,97,117,118,101,114,111,110,116,0,0,0,0,0,0,0,0,0,0,0
inculperas,3,10,105,110,99,117,108,112,101,114,97,115,0,0,0,0,0,0,0,0,0,0
échines,3,7,233,99,104,105,110,101,115,0,0,0,0,0,0,0,0,0,0,0,0,0
reclassé,3,8,114,101,99,108,97,115,115,233,0,0,0,0,0,0,0,0,0,0,0,0
recourbez,3,9,114,101,99,111,117,114,98,101,122,0,0,0,0,0,0,0,0,0,0,0
navres,3,6,110,97,118,114,101,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plafonnement,3,12,112,108,97,102,111,110,110,101,109,101,110,116,0,0,0,0,0,0,0,0
électrifiassent,3,15,233,108,101,99,116,114,105,102,105,97,115,115,101,110,116,0,0,0,0,0
foutent,3,7,102,111,117,116,101,110,116,0,0,0,0,0,0,0,0,0,0,0,0,0
dicteraient,3,11,100,105,99,116,101,114,97,105,101,110,116,0,0,0,0,0,0,0,0,0
raffermi,3,8,114,97,102,102,101,114,109,105,0,0,0,0,0,0,0,0,0,0,0,0
téteront,3,8,116,233,116,101,114,111,110,116,0,0,0,0,0,0,0,0,0,0,0,0
convertisses,3,12,99,111,110,118,101,114,116,105,115,115,101,115,0,0,0,0,0,0,0,0
engainasses,3,11,101,110,103,97,105,110,97,115,115,101,115,0,0,0,0,0,0,0,0,0
trafiquais,3,10,116,114,97,102,105,113,117,97,105,115,0,0,0,0,0,0,0,0,0,0
totalisiez,3,10,116,111,116,97,108,105,115,105,101,122,0,0,0,0,0,0,0,0,0,0
surcapitalisais,3,15,115,117,114,99,97,112,105,116,97,108,105,115,97,105,115,0,0,0,0,0
récolterait,3,11,114,233,99,111,108,116,101,114,97,105,116,0,0,0,0,0,0,0,0,0
occidentaliserions,3,18,111,99,99,105,100,101,110,116,97,108,105,115,101,114,105,111,110,115,0,0
équivalences,3,12,233,113,117,105,118,97,108,101,110,99,101,115,0,0,0,0,0,0,0,0
oeuvrasses,3,10,111,101,117,118,114,97,115,115,101,115,0,0,0,0,0,0,0,0,0,0
mandez,3,6,109,97,110,100,101,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
épuisais,3,8,233,112,117,105,115,97,105,115,0,0,0,0,0,0,0,0,0,0,0,0
grifferaient,3,12,103,114,105,102,102,101,114,97,105,101,110,116,0,0,0,0,0,0,0,0
agricultures,3,12,97,103,114,105,99,117,108,116,117,114,101,115,0,0,0,0,0,0,0,0
inassouvissable,3,15,105,110,97,115,115,111,117,118,105,115,115,97,98,108,101,0,0,0,0,0
arts,3,4,97,114,116,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
notariale,3,9,110,111,116,97,114,105,97,108,101,0,0,0,0,0,0,0,0,0,0,0
remarquiez,3,10,114,101,109,97,114,113,117,105,101,122,0,0,0,0,0,0,0,0,0,0
harnachâmes,3,11,104,97,114,110,97,99,104,226,109,101,115,0,0,0,0,0,0,0,0,0
enchevaucheraient,3,17,101,110,99,104,101,118,97,117,99,104,101,114,97,105,101,110,116,0,0,0
adjurassions,3,12,97,100,106,117,114,97,115,115,105,111,110,115,0,0,0,0,0,0,0,0
discriminants,3,13,100,105,115,99,114,105,109,105,110,97,110,116,115,0,0,0,0,0,0,0
inculquerait,3,12,105,110,99,117,108,113,117,101,114,97,105,116,0,0,0,0,0,0,0,0
savant,3,6,115,97,118,97,110,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
déféquant,3,9,100,233,102,233,113,117,97,110,116,0,0,0,0,0,0,0,0,0,0,0
culminait,3,9,99,117,108,109,105,110,97,105,116,0,0,0,0,0,0,0,0,0,0,0
élégie,3,6,233,108,233,103,105,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remuerez,3,8,114,101,109,117,101,114,101,122,0,0,0,0,0,0,0,0,0,0,0,0
Pologne,3,7,80,111,108,111,103,110,101,0,0,0,0,0,0,0,0,0,0,0,0,0
encaissa,3,8,101,110,99,97,105,115,115,97,0,0,0,0,0,0,0,0,0,0,0,0
dressasses,3,10,100,114,101,115,115,97,115,115,101,115,0,0,0,0,0,0,0,0,0,0
bouleversâmes,3,13,98,111,117,108,101,118,101,114,115,226,109,101,115,0,0,0,0,0,0,0
succédané,3,9,115,117,99,99,233,100,97,110,233,0,0,0,0,0,0,0,0,0,0,0
apostasièrent,3,13,97,112,111,115,116,97,115,105,232,114,101,110,116,0,0,0,0,0,0,0
courrouçasses,3,13,99,111,117,114,114,111,117,231,97,115,115,101,115,0,0,0,0,0,0,0
mésusèrent,3,10,109,233,115,117,115,232,114,101,110,116,0,0,0,0,0,0,0,0,0,0
bredouillaient,3,14,98,114,101,100,111,117,105,108,108,97,105,101,110,116,0,0,0,0,0,0
